,llm_result
10086,"```

#### Generating a new dataset

To generate a new dataset, run `python generate_dataset.py`. This will create a new dataset in the `data` directory."
1010,"```

#### Generating a new dataset

To generate a new dataset, run `python3 generate_dataset.py`. This will create a new dataset in the `data` directory."
10119,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got FLU3."
1012,"```

#### Generating a new dataset

To generate a new dataset, run `python3 generate_dataset.py`. This will create a new dataset in the `data` directory."
10127,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got FLUX and died."
1013,"```

#### Generating a new dataset

To generate a new dataset, run `python3 generate_dataset.py`. This will create a new dataset in the `data` directory."
10130,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got FLUA4 and died"
10138,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got RV1 and died."
10145,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many people has got FLUX? 
Answer:"
10147,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many people has got PNC15? 
Answer:"
10148,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many people has got FLU3? 
Answer:"
1016,"```

#### Generating a new dataset

To generate a new dataset, run `python3 generate_dataset.py`. This will create a new dataset in the `data` directory."
10162,"```

### Example 3

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many people has got PNC20? 
Answer:"
10171,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many people has got RAB? 
Answer:
```"
1020,"```

#### Generating a query from a question using the API

The following code shows how to generate an Elasticsearch query from a question using the API. The `generate` method of the `ElasticsearchQueryGen` class is used to generate the query.

```python
from elasticsearchquerygen import ElasticsearchQueryGen

question = ""List all patients who are 96.0 years old.""

eqg = ElasticsearchQueryGen()
query = eqg.generate(question)
print(query)
```

Output:

```
{
    ""bool"": {
        ""must"": [
            {""match"": {""AGE_YRS"": ""96.0""}}
        ]
    }
}
```

### Using the command line interface

The following example shows how to use the command line interface to generate an Elasticsearch query from a question."
10200,"```
{""query"": {""bool"": {""must"": [{""match"": {""VAERS_ID"": ""103256""}}]}}}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
C"
10203,"```
{""query"": {""bool"": {""must"": [{""match"": {""VAERS_ID"": ""1""}}, {""match"": {""SYMPTOM_TEXT"": ""MEN""}}]}}}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###"
10215,"```
{""query"": {""bool"": {""must"": [{""match"": {""VAERS_ID"": ""RV1""}}]}}}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes"
10224,"```

### Prompt:
\
Q: What is the name of the disease whose symptoms include a rash that starts on the face and spreads to the rest of the body?\
&numsp;&numsp;choice: chickenpox\
&numsp;&numsp;choice: measles\
&numsp;&numsp;choice: mumps\
&numsp;&numsp;choice: rubella\
A:&numsp;

### Dummy model response (after post-processing with regex and stop string):
Model queries 1 to 32, batch element 4\.

### Prompt:
\
Q: What is the name of the disease whose symptoms include a rash that starts on the face and spreads to the rest of the body?\
&numsp;&numsp;choice: chickenpox\
&numsp;&"
10235,"```
{""query"": {""bool"": {""must"": [{""match"": {""VAERS_ID"": ""IPV""}}]}}}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes:"
10243,"```
{""query"": {""bool"": {""must"": [{""match"": {""VAERS_ID.keyword"": ""FLU""}}]}}}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical"
10253,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### What are the symptoms of people who received the Pfizer vaccine"
10289,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### What are the symptoms of people who received the vaccine?"
10292,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many vaccine recipients got TTOX? which PNC"
1030,"```

#### Generating a query from a question using the API

The following code shows how to generate an Elasticsearch query from a question using the API. The `generate` method of the `ElasticsearchQueryGen` class is used to generate the query.

```python
from elasticsearchquerygen import ElasticsearchQueryGen

question = ""List all patients who are 63.0 years old.""

eqg = ElasticsearchQueryGen()
query = eqg.generate(question)
print(query)
```

Output:

```
{
    ""bool"": {
        ""must"": [
            {""match"": {""AGE_YRS"": ""63.0""}}
        ]
    }
}
```

### Using the command line interface

The following example shows how to use the command line interface to generate an Elasticsearch query from a question."
1031,"```

#### Generating a query from a question using the API

The following code shows how to generate an Elasticsearch query from a question using the API. The code assumes that `elasticsearch` is running on `localhost:9200`, and that the index name is `covid-19`.

```python
from elasticsearch import Elasticsearch
from covidfaq.generation.query_generation import get_es_query

es = Elasticsearch()
question = ""List all patients who are 68.0 years old.""
index = ""covid-19""
query = get_es_query(es, index, question)
print(query)
```

Output:

```json
{
    ""bool"": {
        ""must"": [
            {""match"": {""AGE_YRS"": ""68.0""}},
            {""range"": {""DIS"
10315,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many vaccine recipients got TYP? which HIB"
10333,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### What are the symptoms of people who received Pfizer vaccines?"
10352,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### What are the symptoms of people who received DTAPHEPB"
10355,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### What are the symptoms of people who died?
Answer:
```"
10362,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### How many vaccine recipients got DTAP? which HP"
10391,"```

### Example 2

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ### What are the symptoms of people who received FLUA3?"
10394,"```

#### Example 2

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine fromTEVA PHARMACEUT"
10401,"```

##### Example 2

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine fromGLAXOSMITHK"
10406,"```

#### Example 2

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine fromUNKNOWN MANUFA"
1041,"```

#### Generating a new dataset

To generate a new dataset, run `python3 generate_dataset.py`. This will create a new dataset in the `data` directory."
1044,"```

#### Generating a new dataset

To generate a new dataset, run `python3 generate_dataset.py`. This will create a new dataset in the `data` directory."
10451,"```

#### Generating Questions from a given passage

```python
from elqg import QGen

qgen = QGen()

passage = """"""
The COVID-19 pandemic is an ongoing worldwide pandemic of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). The disease was first identified in December 2019 in Wuhan, China. The World Health Organization declared the outbreak a pandemic on 11 March 2020. As of 3 May 2020, more than 8.5 million cases have been reported across 186 countries and territories, resulting in over 470,000 deaths. More than 4.2 million people have recovered.
""""""

questions"
10466,"```

##### Prompt:
``\
`Q: What is human life expectancy in the United States?`\
`A: `

##### Dummy model response (after post-processing with regex or stop string):
`Easy peasy lemon squeezy. Model query 1. Batch element 2.`

##### Prompt:
``\
`Q: What is the square root of 360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
10472,"```

#### Generating queries from a file

The script `generate_queries.py` can be used to generate queries from a file containing questions and answers. The format of the file is as follows:

```
Question: ### What is the average age of patients who died?
Answer: 50.34

Question: ### What is the average age of patients who did not die?
Answer: 51.29

Question: ### How many patients were admitted to the hospital?
Answer: 67

Question: ### How many patients had an office visit?
Answer: 89

Question: ### How many patients had an emergency room visit?
Answer: 100

Question: ### How many patients had a history of prior vaccination?
Answer: 100

Question: ### How many patients had a history of allergy?
Answer:"
10491,"```

### Example 3

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine from qfaa"
10503,"```

#### Example 3

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine from L016284."
10524,"```

#### Example 3

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine from 01082A and"
1054,"```

#### Generating a new dataset

To generate a new dataset, run `python3 generate_dataset.py`. This will create a new dataset in the `data` directory."
10566,"```

#### Example 2

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine from AMXA688A."
10578,"```

### Example 3

#### Input

```
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES###Generate the Elasticsearch query for the question
Clinical Notes: ###Give me all the patients who got vaccine from 06"
