,llm_result
10086,"```

### 4.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
1010,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""11""
                }
            }, {
                ""match"": {
                    ""VAERS_ID"": ""11""
                }
            }]
        }
    }
}"
10119,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""SYMPTOM_TEXT"": ""FLU3""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 2
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE"
1012,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""22""
                }
            }, {
                ""match"": {
                    ""PRIOR_VAX"": ""Yes""
                }
            }]
        }
    }
}
```

### Example 3

```
Question: ### Return all 22.0 years old vaccine recipients. 
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS,"
10127,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""SYMPTOM_TEXT"": ""FLUX""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 2
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE"
1013,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""103""
                }
            }, {
                ""match"": {
                    ""VAERS_ID"": ""103""
                }
            }]
        }
    }
}"
10130,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""SYMPTOM_TEXT"": ""FLUA4""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 2
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_"
10138,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAERS_ID"": ""RV1""
                }
            }]
        }
    },
    ""size"": 50
}
```

### Example 2
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MA"
10145,"```

### 2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10147,"```

### 2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10148,"```

### 2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
1016,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""72""
                }
            }, {
                ""match"": {
                    ""VAX_DATE"": ""2019-03-05""
                }
            }]
        }
    }
}"
10162,"```

### 3.1.4.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10171,"```

### 2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
1020,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""96""
                }
            }, {
                ""range"": {
                    ""AGE_YRS"": {
                        ""gte"": 96
                    }
                }
            }]
        }
    }
}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX"
10200,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""SYMPTOM_TEXT"": ""MENB""
                }
            }, {
                ""match"": {
                    ""PRIOR_VAX"": ""Yes""
                }
            }]
        }
    }
}"
10203,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""SYMPTOM_TEXT"": ""MEN""
                }
            }, {
                ""match"": {
                    ""PRIOR_VAX"": ""Yes""
                }
            }]
        }
    }
}"
10215,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_NAME"": ""RV1""
                }
            }]
        }
    }
}"
10224,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAERS_ID"": ""102387""
                }
            }, {
                ""match"": {
                    ""VAX_NAME"": ""DTAPIPVHIB""
                }
            }]
        }
    }
}"
10235,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAERS_ID"": ""102345""
                }
            }, {
                ""match"": {
                    ""SYMPTOM_TEXT"": ""IPV""
                }
            }]
        }
    }
}"
10243,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""SYMPTOM_TEXT"": ""FLUX""
                }
            }, {
                ""match"": {
                    ""VAERS_ID"": ""H1N1""
                }
            }]
        }
    }
}"
10253,"```

### 2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10289,"```

### 2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10292,"```

### 2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
1030,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""63.0""
                }
            }]
        }
    }
}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE"
1031,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""68.0""
                }
            }]
        }
    }
}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE"
10315,"```

### 2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10333,"```

### 2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10352,"```

### 2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10355,"```

### 2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10362,"```

### 2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10391,"```

### 2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2."
10394,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_MANU"": ""TEVA PHARMACEUTICALS""
                }
            }]
        }
    }
}
```"
10401,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_MANU"": ""GLAXOSMITHKLINE BIOLOGICALS""
                }
            }]
        }
    },
    ""size"": 10000
}
```"
10406,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""vax_manu"": ""UNKNOWN MANUFACTURER""
                }
            }]
        }
    }
}
```

### Example 2
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_"
1041,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""88.0""
                }
            }]
        }
    },
    ""_source"": [""*""]
}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_"
1044,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""104.0""
                }
            }]
        }
    }
}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DO"
10451,"```
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_MANU"": ""PFIZER""
                }
            }, {
                ""match"": {
                    ""VAX_TYPE"": ""BIONTECH""
                }
            }]
        }
    }
}
```

### Example 2:

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_V"
10466,"```
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_NAME"": ""GLAXOSMITHKLINE BIOLOGICALS""
                }
            }, {
                ""range"": {
                    ""VAX_DOSE_SERIES"": {
                        ""gte"": 1
                    }
                }
            }]
        }
    }
}
```

### Example 2

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, O"
10472,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_MANU"": ""MICHIGAN DEPT PUB HLTH""
                }
            }]
        }
    }
}"
10491,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_MANU"": ""qfaa2159""
                }
            }]
        }
    },
    ""_source"": [""*""]
}"
10503,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""L016284""
                }
            }]
        }
    },
    ""_source"": [""VAERS_ID"", ""STUDYID"", ""RECVDATE"", ""STATE"", ""AGE_YRS"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX"
10524,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""01082A""
                }
            }]
        }
    },
    ""size"": 500
}
```

### Example 3
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE"
1054,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""0.67""
                }
            }]
        }
    }
}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE"
10566,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""AMXA688A""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 2
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, V"
10578,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAERS_ID"": ""066h21a""
                }
            }, {
                ""match"": {
                    ""VAX_LOT"": ""1/2""
                }
            }]
        }
    }
}"
10584,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""WAG4512""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 3
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX"
10595,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""FK9694""
                }
            }]
        }
    },
    ""_source"": [""*""]
}"
10596,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""0320H20A""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 4
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT,"
10602,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""SH8020""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 3
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_"
10607,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_MANU"": ""PF2509""
                }
            }]
        }
    },
    ""size"": 10000
}
```

### Example 3
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_"
10609,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_MANU"": ""EW0191""
                }
            }]
        }
    },
    ""size"": 500
}
```

### Example 2
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE"
10610,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""fe5934""
                }
            }]
        }
    },
    ""_source"": [""VAERS_ID"", ""STATE"", ""AGE_YRS"", ""SYMPTOM_TEXT"", ""DIED"", ""HOSPITAL"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}
```

### Example 2"
1065,"```json
{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""AGE_YRS"": ""44.0""
                }
            }]
        }
    }
}
```

Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE"
10664,"{
    ""query"": {
        ""bool"": {
            ""must"": [{
                ""match"": {
                    ""VAX_LOT"": ""065K21A""
                }
            }, {
                ""match"": {
                    ""VAX_MANU"": ""MVU12""
                }
            }]
        }
    }
}
```

### Example 3

```
Question: ### Find all the cases where the vaccine recipients got vaccinated in 065K21A(MVU12) and died within 7 days of vaccination. 
Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT,"
