,llm_result
10086,"### What is the answer to the question?
### Generate the Elasticsearch query for this question.
Clinical Notes: ### How many people are there in California?
Answer:
### What is the answer to the question?
### Generate the Elasticsearch query for this question.
Clinical Notes: ### How many people are there in New York?
Answer:
### What is the answer to the question?
### Generate the Elasticsearch query for this question.
Clinical Notes: ### How many people are there in Texas?
Answer:
### What is the answer to the question?
### Generate the Elasticsearch query for this question.
Clinical Notes: ### How many people are there in Florida?
Answer:
### What is the answer to the question?
### Generate the Elasticsearch query for this question.
Clinical Notes: ### How many people are there in Illinois?
Answer:
### What is the answer to the question?
###"
1010,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 11, ""lte"": 12}}},
                {""match"": {""VAX_NAME"": ""COVID-19 mRNA (nucleoside modified) Vaccine""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_L"
10119,"{
    ""query"": {
        ""match"": {
            ""SYMPTOM_TEXT"": ""flu3""
        }
    },
    ""_source"": [
        ""RECVDATE"",
        ""STATE"",
        ""AGE_YRS"",
        ""VAERS_ID"",
        ""SEX"",
        ""SYMPTOM_TEXT"",
        ""DIED"",
        ""ER_VISIT"",
        ""L_THREAT"",
        ""HOSPITAL"",
        ""HOSPDAYS"",
        ""DISABLE"",
        ""VAX_DATE"",
        ""LAB_DATA"",
        ""OTHER_MEDS"",
        ""CUR_ILL"",
        ""HISTORY"",
        ""PRIOR_VAX"",
        ""TODAYS_DATE"",
        ""OFC_VISIT"",
        ""VAX_TYPE"",
        ""VAX_MANU"",
        ""VAX_LOT"",
        ""VAX_DOSE_SERIES"",
        ""VAX_NAME"",
        ""ALL"
1012,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 22, ""lte"": 22}}},
                {""match"": {""DIED"": ""Y""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"
10127,"{
    ""query"": {
        ""match"": {
            ""SYMPTOM_TEXT"": ""FLUX""
        }
    }
}

Clinical Notes: ###Give me all the patients who are between 20-30 years old. 
Answer:
{
    ""query"": {
        ""range"": {
            ""AGE_YRS"": {
                ""gte"": 20,
                ""lte"": 30
            }
        }
    }
}

Clinical Notes: ###Give me all the patients who have died in hospital. 
Answer:
{
    ""query"": {
        ""term"": {
            ""DIED"": true
        }
    }
}

Clinical Notes: ###Give me all the patients who were admitted to a hospital within 14 days after receiving their first dose of Pfizer vaccine. 
Answer:
{
    ""query"": {
        ""bool"": {"
1013,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 103}}},
                {""match"": {""VAX_NAME"": ""Johnson & Johnson (Janssen)""}},
                {""match"": {""DIED"": ""N""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"","
10130,"{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""FLUA4""
        }
    },
    ""_source"": [
        ""RECVDATE"",
        ""STATE"",
        ""AGE_YRS"",
        ""VAERS_ID"",
        ""SEX"",
        ""SYMPTOM_TEXT"",
        ""DIED"",
        ""ER_VISIT"",
        ""L_THREAT"",
        ""HOSPITAL"",
        ""HOSPDAYS"",
        ""DISABLE"",
        ""VAX_DATE"",
        ""LAB_DATA"",
        ""OTHER_MEDS"",
        ""CUR_ILL"",
        ""HISTORY"",
        ""PRIOR_VAX"",
        ""TODAYS_DATE"",
        ""OFC_VISIT"",
        ""VAX_TYPE"",
        ""VAX_MANU"",
        ""VAX_LOT"",
        ""VAX_DOSE_SERIES"",
        ""VAX_NAME"",
        ""ALL"
10138,"{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""RV1""
        }
    }
}

Clinical Notes: ###Give me all the patients who got Pfizer-BioNTech. 
Answer:
{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""Pfizer-BioNTech""
        }
    }
}

Clinical Notes: ###Give me all the patients who got Moderna. 
Answer:
{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""Moderna""
        }
    }
}

Clinical Notes: ###Give me all the patients who got Oxford/AstraZeneca. 
Answer:
{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""Oxford/AstraZeneca""
        }
    }"
10145,"###How many people has got FLUX?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 5 states that have the most number of deaths in the US?
Answer:
###What are the top 5 states that have the most number of deaths in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 10 cities that have the most number of deaths in the US?
Answer:
###What are the top 10 cities that have the most number of deaths in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 3 vaccines that have been used to treat COVID-19 patients?
Answer:
###What are the top 3 vaccines that have been used to treat COVID-"
10147,"###How many people has got PNC15?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 3 states that have the most deaths in the US?
Answer:
###What are the top 3 states that have the most deaths in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 3 states that have the most cases in the US?
Answer:
###What are the top 3 states that have the most cases in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 3 states that have the highest number of hospitalizations in the US?
Answer:
###What are the top 3 states that have the highest number of hospitalizations in the US?
###Generate the Elasticsearch query based on the filed"
10148,"###How many people has got FLU3?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the symptoms of COVID-19 patients who died in hospital?
Answer:
###What are the symptoms of COVID-19 patients who died in hospital?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the symptoms of COVID-19 patients who did not die in hospital?
Answer:
###What are the symptoms of COVID-19 patients who did not die in hospital?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the symptoms of COVID-19 patients who died outside hospital?
Answer:
###What are the symptoms of COVID-19 patients who died outside hospital?
###Generate the Elasticsearch query based on the filed name"
1016,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 72}}},
                {""match"": {""VAX_NAME"": ""COVID-19 mRNA (nucleoside modified)""}},
                {""match"": {""DIED"": ""N""}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX"
10162,"###How many people has got PNC20?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 5 states that have the most deaths in the US?
Answer:
###What are the top 5 states that have the most deaths in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 10 cities that have the most deaths in the US?
Answer:
###What are the top 10 cities that have the most deaths in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 3 vaccines that were given to the patients who died?
Answer:
###What are the top 3 vaccines that were given to the patients who died?
###Generate the Elasticsearch query"
10171,"###How many people has got RAB?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 5 states that have the most deaths in the US?
Answer:
###What are the top 5 states that have the most deaths in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 10 cities that have the most deaths in the US?
Answer:
###What are the top 10 cities that have the most deaths in the US?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ### What are the top 3 vaccines that were given to the patients?
Answer:
###What are the top 3 vaccines that were given to the patients?
###Generate the Elasticsearch query based on the filed name and keyword."
1020,"{
    ""query"": {
        ""range"" : {
            ""AGE_YRS"" : {
                ""gte"" : 96.0,
                ""lte"" : 96.0
            }
        }
    }
}

Clinical Notes: ### List all patients who are 18-25 years old. 
Answer:
{
    ""query"": {
        ""range"" : {
            ""AGE_YRS"" : {
                ""gte"" : 18.0,
                ""lte"" : 25.0
            }
        }
    }
}

Clinical Notes: ### List all patients who are 30-40 years old. 
Answer:
{
    ""query"": {
        ""range"" : {
            ""AGE_YRS"" : {
                ""gte"" : 30.0,
                ""lte"" : 40.0
            }
        }
    }"
10200,"{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""MENB""
        }
    },
    ""_source"": [
        ""RECVDATE"",
        ""STATE"",
        ""AGE_YRS"",
        ""VAERS_ID"",
        ""SEX"",
        ""SYMPTOM_TEXT"",
        ""DIED"",
        ""ER_VISIT"",
        ""L_THREAT"",
        ""HOSPITAL"",
        ""HOSPDAYS"",
        ""DISABLE"",
        ""VAX_DATE"",
        ""LAB_DATA"",
        ""OTHER_MEDS"",
        ""CUR_ILL"",
        ""HISTORY"",
        ""PRIOR_VAX"",
        ""TODAYS_DATE"",
        ""OFC_VISIT"",
        ""VAX_TYPE"",
        ""VAX_MANU"",
        ""VAX_LOT"",
        ""VAX_DOSE_SERIES"",
        ""VAX_NAME"",
        ""ALL"
10203,"{
    ""query"": {
        ""match"": {
            ""VAX_MANU"": ""MEN""
        }
    },
    ""_source"": [
        ""RECVDATE"",
        ""STATE"",
        ""AGE_YRS"",
        ""VAERS_ID"",
        ""SEX"",
        ""SYMPTOM_TEXT"",
        ""DIED"",
        ""ER_VISIT"",
        ""L_THREAT"",
        ""HOSPITAL"",
        ""HOSPDAYS"",
        ""DISABLE"",
        ""VAX_DATE"",
        ""LAB_DATA"",
        ""OTHER_MEDS"",
        ""CUR_ILL"",
        ""HISTORY"",
        ""PRIOR_VAX"",
        ""TODAYS_DATE"",
        ""OFC_VISIT"",
        ""VAX_TYPE"",
        ""VAX_MANU"",
        ""VAX_LOT"",
        ""VAX_DOSE_SERIES"",
        ""VAX_NAME"",
        ""ALL"
10215,"{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""RV1""
        }
    },
    ""_source"": [
        ""RECVDATE"",
        ""STATE"",
        ""AGE_YRS"",
        ""VAERS_ID"",
        ""SEX"",
        ""SYMPTOM_TEXT"",
        ""DIED"",
        ""ER_VISIT"",
        ""L_THREAT"",
        ""HOSPITAL"",
        ""HOSPDAYS"",
        ""DISABLE"",
        ""VAX_DATE"",
        ""LAB_DATA"",
        ""OTHER_MEDS"",
        ""CUR_ILL"",
        ""HISTORY"",
        ""PRIOR_VAX"",
        ""TODAYS_DATE"",
        ""OFC_VISIT"",
        ""VAX_TYPE"",
        ""VAX_MANU"",
        ""VAX_LOT"",
        ""VAX_DOSE_SERIES"",
        ""VAX_NAME"",
        ""ALLER"
10224,"{
  ""query"": {
    ""match"": {
      ""VAX_NAME"": ""DTAPIPVHIB""
    }
  },
  ""_source"": [
    ""RECVDATE"",
    ""STATE"",
    ""AGE_YRS"",
    ""VAERS_ID"",
    ""SEX"",
    ""SYMPTOM_TEXT"",
    ""DIED"",
    ""ER_VISIT"",
    ""L_THREAT"",
    ""HOSPITAL"",
    ""HOSPDAYS"",
    ""DISABLE"",
    ""VAX_DATE"",
    ""LAB_DATA"",
    ""OTHER_MEDS"",
    ""CUR_ILL"",
    ""HISTORY"",
    ""PRIOR_VAX"",
    ""TODAYS_DATE"",
    ""OFC_VISIT"",
    ""VAX_TYPE"",
    ""VAX_MANU"",
    ""VAX_LOT"",
    ""VAX_DOSE_SERIES"",
    ""VAX_NAME"",
    """
10235,"{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""IPV""
        }
    },
    ""_source"": [
        ""RECVDATE"",
        ""STATE"",
        ""AGE_YRS"",
        ""VAERS_ID"",
        ""SEX"",
        ""SYMPTOM_TEXT"",
        ""DIED"",
        ""ER_VISIT"",
        ""L_THREAT"",
        ""HOSPITAL"",
        ""HOSPDAYS"",
        ""DISABLE"",
        ""VAX_DATE"",
        ""LAB_DATA"",
        ""OTHER_MEDS"",
        ""CUR_ILL"",
        ""HISTORY"",
        ""PRIOR_VAX"",
        ""TODAYS_DATE"",
        ""OFC_VISIT"",
        ""VAX_TYPE"",
        ""VAX_MANU"",
        ""VAX_LOT"",
        ""VAX_DOSE_SERIES"",
        ""VAX_NAME"",
        ""ALLERG"
10243,"{
    ""query"": {
        ""match"": {
            ""VAX_NAME"": ""FLUX (H1N1)""
        }
    },
    ""_source"": [
        ""RECVDATE"",
        ""STATE"",
        ""AGE_YRS"",
        ""VAERS_ID"",
        ""SEX"",
        ""SYMPTOM_TEXT"",
        ""DIED"",
        ""ER_VISIT"",
        ""L_THREAT"",
        ""HOSPITAL"",
        ""HOSPDAYS"",
        ""DISABLE"",
        ""VAX_DATE"",
        ""LAB_DATA"",
        ""OTHER_MEDS"",
        ""CUR_ILL"",
        ""HISTORY"",
        ""PRIOR_VAX"",
        ""TODAYS_DATE"",
        ""OFC_VISIT"",
        ""VAX_TYPE"",
        ""VAX_MANU"",
        ""VAX_LOT"",
        ""VAX_DOSE_SERIES"",
        ""VAX_NAME"
10253,"### What are the top 10 most common vaccines in the US?
### What are the top 10 most common vaccines in California?
### What are the top 10 most common vaccines in Texas?
### What are the top 10 most common vaccines in Florida?
### What are the top 10 most common vaccines in New York?
### What are the top 10 most common vaccines in Pennsylvania?
### What are the top 10 most common vaccines in Ohio?
### What are the top 10 most common vaccines in Georgia?
### What are the top 10 most common vaccines in North Carolina?
### What are the top 10 most common vaccines in South Carolina?
### What are the top 10 most common vaccines"
10289,"### What are the top 10 most common symptoms in the dataset?
### What are the top 5 states that have the highest number of deaths?
### What are the top 5 states that have the highest number of hospitalizations?
### What are the top 5 states that have the highest number of hospital days?
### What are the top 5 states that have the highest number of flu-related visits?
### What are the top 5 states that have the highest number of influenza-like illness (ILI) cases?
### What are the top 5 states that have the highest number of influenza-like illness (ILI) deaths?
### What are the top 5 states that have the highest number of influenza-like illness (ILI) hospitalizations?
### What are the top 5 states that have the highest number of influenza-like illness (ILI) hospitalization days?"
10292,"### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What are the top 3 PNC15 codes in terms of number of vaccine recipients?
### What"
1030,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 63.0}}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}

Clinical Notes: ###"
1031,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""range"": {""AGE_YRS"": {""gte"": 68}}}
            ]
        }
    },
    ""_source"": [""RECVDATE"", ""STATE"", ""AGE_YRS"", ""VAERS_ID"", ""SEX"", ""SYMPTOM_TEXT"", ""DIED"", ""ER_VISIT"", ""L_THREAT"", ""HOSPITAL"", ""HOSPDAYS"", ""DISABLE"", ""VAX_DATE"", ""LAB_DATA"", ""OTHER_MEDS"", ""CUR_ILL"", ""HISTORY"", ""PRIOR_VAX"", ""TODAYS_DATE"", ""OFC_VISIT"", ""VAX_TYPE"", ""VAX_MANU"", ""VAX_LOT"", ""VAX_DOSE_SERIES"", ""VAX_NAME"", ""ALLERGIES""]
}

Clinical Notes: ### List all"
10315,"### What are the top 5 most common vaccines in the US?
### What are the top 5 least common vaccines in the US?
### What are the top 10 most common vaccines in California?
### What are the top 10 least common vaccines in California?
### What are the top 20 most common vaccines in Texas?
### What are the top 20 least common vaccines in Texas?
### What are the top 30 most common vaccines in Florida?
### What are the top 30 least common vaccines in Florida?
### What are the top 40 most common vaccines in New York?
### What are the top 40 least common vaccines in New York?
### What are the top 50 most common vaccines in Pennsylvania?
### What are"
10333,"### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in terms of number of vaccine recipients?
### What are the top 5 YFs in"
10352,"### What are the top 5 states that have the highest number of DTAPIPV?
### What are the top 5 states that have the lowest number of DTAPIPV?
### What are the top 5 states that have the highest number of DTAPHEPBIP?
### What are the top 5 states that have the lowest number of DTAPHEPBIP?
### What are the top 5 states that have the highest number of DTAPHPBOP?
### What are the top 5 states that have the lowest number of DTAPHPBOP?
### What are the top 5 states that have the highest number of DTAPHPBOA?
### What are the top 5 states that have the lowest number of DTAPHPBOA?
### What are the top 5 states that have the highest number of DTAPHPBOC?
### What are the top 5 states that have the lowest number of DT"
10355,"### What are the top three TTOX in terms of number of occurrences?
### What are the top three TTOX in terms of percentage occurrence?
### What are the top three TTOX in terms of total doses administered?
### What are the top three TTOX in terms of percentage of total doses administered?
### What are the top three TTOX in terms of average daily doses administered?
### What are the top three TTOX in terms of percentage of average daily doses administered?
### What are the top three TTOX in terms of median daily doses administered?
### What are the top three TTOX in terms of percentage of median daily doses administered?
### What are the top three TTOX in terms of maximum daily doses administered?
### What are the top three TTOX in terms of percentage of maximum daily"
10362,"### What are the top 5 HPV9 types among all the vaccine recipients?
### What are the top 5 HPV9 types among DTAP vaccine recipients?
### What are the top 5 HPV9 types among non-DTAP vaccine recipients?
### What are the top 5 HPV9 types among DTAP vaccine recipients who died?
### What are the top 5 HPV9 types among non-DTAP vaccine recipients who died?
### What are the top 5 HPV9 types among DTAP vaccine recipients who did not die?
### What are the top 5 HPV9 types among non-DTAP vaccine recipients who did not die?
### What are the top 5 HPV9 types among DTAP vaccine recipients who were hospitalized?
### What are the top 5 HPV9 types among non-DTAP vaccine recipients who were hospitalized?"
10391,"### What are the top three DTAPs in terms of number of vaccine recipients?
### What are the top three DTAPs in terms of percentage of vaccine recipients?
### What are the top three DTAPs in terms of number of vaccine recipients per million population?
### What are the top three DTAPs in terms of percentage of vaccine recipients per million population?
### What are the top three states in terms of number of vaccine recipients?
### What are the top three states in terms of percentage of vaccine recipients?
### What are the top three states in terms of number of vaccine recipients per million population?
### What are the top three states in terms of percentage of vaccine recipients per million population?
### What are the top three sexes in terms of number of vaccine recipients?
### What are the top three sexes in terms of percentage of vaccine recipients?
### What are the top three sexes"
10394,"{
    ""query"": {
        ""match"": {
            ""vax_name"": ""<NAME>""
        }
    },
    ""_source"": [
        ""vax_name"",
        ""vax_lot""
    ]
}

Prompt: ### Give me all the patients who got vaccine from Pfizer-BioNTech.
###What is the keyword? 
###Find the related field name of the keyword from the Elasticsearch database.
###What is the field name?
###Generate the Elasticsearch query based on the filed name and keyword.
Clinical Notes: ###Give me all the patients who got vaccine from Pfizer-BioNTech. 
Answer:
{
    ""query"": {
        ""match"": {
            ""vax_name"": ""Pfizer-BioNTech""
        }
    },
    ""_source"": [
        ""vax_name"",
        ""vax_lot""
    ]
}"
10401,"{
    ""query"": {
        ""match"": {
            ""vax_name"": ""<NAME>""
        }
    },
    ""_source"": [
        ""recvdate"",
        ""state"",
        ""age_yrs"",
        ""vaers_id"",
        ""sex"",
        ""symptom_text"",
        ""died"",
        ""er_visit"",
        ""l_threat"",
        ""hospital"",
        ""hospdays"",
        ""disable"",
        ""vax_date"",
        ""lab_data"",
        ""other_meds"",
        ""cur_ill"",
        ""history"",
        ""prior_vax"",
        ""todays_date"",
        ""ofc_visit"",
        ""vax_type"",
        ""vax_manu"",
        ""vax_lot"",
        ""vax_dose_series"",
        ""vax_name""
    ]
}

###Give me all the patients who got vaccine"
