,llm_result
1012,"- [x] Must be 22 years old
- [x] Must have been vaccinated

###[ What percentage of those who were admitted to the hospital after their vaccination died? ]
Answer:

- [x] Must be admitted to the hospital after being vaccinated
- [x] Must die within a year after receiving the vaccine
- [x] Must be between the ages of 5 and 50
- [x] Must be male
- [x] Must be less than 22 years old
- [x] Must have received a mRNA vaccine

###[ Return the number of days a patient spent in the hospital after they were vaccinated. ]
Answer:

- [x] Must be admitted to the hospital after receiving the vaccine
- [x] Must spend more than one day in the hospital"
10127,"#POST _scripts/7{""script"": {""lang"": ""mustache"",""source"": {""track_total_hits"": ""true"",""query"": {""bool"":{""must"":[{""match"": {""{{field1}}"": ""{{value1}}""}}]}}}},""params"": {""field1"": ""NOTES.SYMPTOM_TEXT"",""value1"": ""FLUX.""}}

Clinical Notes: ###[Give me all the patients who have a history of vaccine injury.]
Answer:
#POST _scripts/7{""script"": {""lang"": ""mustache"",""source"": {""track_total_hits"": ""true"",""query"": {""bool"":{""must"":[{""match"": {""{{field1}}"": ""{{value1}}""}}]}}}},""params"": {""field1"": ""HISTORY.PRIOR_VAX"",""value1"": ""vaccine injury.""}}

Clin"
1013,"```elasticsearch
{
    ""_index"": ""vax-adverse"",
    ""_type"": ""data"",
    ""_id"": ""45862096"",
    ""_score"": 0.2787387,
    ""_source"": {
        ""recvdate"": ""04/13/2022"",
        ""state"": ""NY"",
        ""age_yrs"": ""103.0"",
        ""vaers_id"": ""45862096"",
        ""sex"": ""Female"",
        ""symptom_text"": null,
        ""died"": false,
        ""er_visit"": true,
        ""l_threat"": ""Yes"",
        ""hospital"": null,
        ""hospdays"": null,
        ""disable"": null,"
10130,"```python
{""took"":189,""timed_out"":false,""_shards"":{""total"":5,""successful"":5,""failed"":0},""hits"":{""total"":1545,""max_score"":null,""hits"":[{""_index"":""vaxa-es"",""_type"":""patient"",""_id"":""16343645"",""_score"":null,""_source"":{""DATA"":{""RECVDATE"":""2021-04-13T00:00:00.000Z"",""STATE"":""FL"",""AGE_YRS"":22,""VAERS_ID"":""16343645"",""SEX"":""F"",""SYMPTOM_TEXT"":""CHILDHOOD ILLNESS"",""DIED"":""N"",""ER_VISIT"":""N"",""L_THREAT"":""N"",""HOSPITAL"":""N"",""H"
10138,"```bash
#POST _scripts/7{""script"": {""lang"": ""mustache"",""source"": {""track_total_hits"": ""true"",""query"": {""bool"":{""must"":[{""match"": {""{{field1}}"": ""{{value1}}""}}]}}}},""params"": {""field1"": ""DATA.STATE"",""value1"": ""RV1""}}
```

[give me all the patients who got Moderna vaccine and died within 28 days after taking it]
```bash
#POST _scripts/7{""script"": {""lang"": ""mustache"",""source"": {""track_total_hits"": ""true"",""query"": {""bool"":{""must"":[{""match"": {""{{field1}}"": ""{{value1}}""}}]}}}},""params"": {""field1"": ""VAERS_ID"",""value1"": ""Moderna""}}
```


### Clinical"
10145,"```
{
  ""took"": 18,
  ""timed_out"": false,
  ""_shards"": {
    ""total"": 1,
    ""successful"": 1,
    ""skipped"": 0,
    ""failed"": 0
  },
  ""hits"": {
    ""total"": 6519,
    ""max_score"": 0,
    ""hits"": [
      {
        ""_index"": ""vax-data"",
        ""_type"": ""vax-data"",
        ""_id"": ""1"",
        ""_score"": null,
        ""_source"": {
          ""STATE"": ""FLUX"",
          ""AGE_YRS"": 33,
          ""VAERS_ID"": 3485623,
          ""SEX"": ""F"",
          ""SYMP"
10147,"Prompt: ### [ How many people has got PNC15? ]
Answer: 8

Clinical Notes: ###[ What is the most common symptom in patients who died? ]
Answer:
Prompt: ### [ What is the most common symptom in patients who died? ]
Answer: Pain

Clinical Notes: ###[ Which vaccine was administered most frequently? ]
Answer:
Prompt: ### [ Which vaccine was administered most frequently? ]
Answer: Pfizer-BioNTech COVID-19 Vaccine

Clinical Notes: ###[ Which age group had the highest rate of death? ]
Answer:
Prompt: ### [ Which age group had the highest rate of death? ]
Answer: 60 - 69 years old

Clinical Notes: ###[ What was the average time between the vaccination"
10148,"###[ How many people have had flu vaccine in 2020-2021? ]
Answer:
###[ What is the number of children who were hospitalized after vaccination? ]
Answer:
###[ What is the number of cases of Guillain Barre Syndrome reported by CDC? ]
Answer:
###[ How many cases of Myocarditis has been reported among males? ]
Answer:
###[ Among those who experienced adverse effects, how many people went to ER? ]
Answer:
###[ How many people died within 7 days of receiving vaccine dose 1? ]
Answer:
###[ How many people died within 7 days of receiving vaccine dose 2? ]
Answer:
###[ How many people died within 7 days of receiving vaccine dose 3? ]"
1016,"```
POST /_search
{
  ""script"": {
    ""lang"": ""mustache"",
    ""source"": {
      ""track_total_hits"": ""true"",
      ""query"": {
        ""bool"": {
          ""must"": [
            {
              ""match"": {
                ""DATA.AGE_YRS"": 72
              }
            },
            {
              ""match"": {
                ""DATA.VAERS_ID"": 860954
              }
            }
          ]
        }
      }
    }
  }
}
```


<br>
## Questions 
######Question 1: ##
*Return all patients who have received both doses of the Pfizer-BioNTech COVID-19 vaccine within a week of each other.*

![](https://i."
10162,"####[
The total number of cases of PNC20 is 5662
###

Clinical Notes: ###[ How many people has died from PNC20? ]
Answer:
####[
The total number of deaths due to PNC20 is 99
###

Clinical Notes: ###[ What are the most common symptoms of PNC20? ]
Answer:
####[
The most common symptoms of PNC20 include headaches, nausea, vomiting, fatigue, fever, joint pain, muscle aches, shortness of breath, chest pain, respiratory failure, myocarditis, diarrhea, abdominal pain, blood clots, low platelet count, neurological disorders, seizures, convulsions, shingles, pneumonia, pulmonary embol"
10171,"The number of people who have gotten rabies in the United States is unknown because most cases are not reported. However, each year, about 5,000 Americans receive post-exposure prophylaxis, a series of rabies vaccinations after possible exposure to a rabid animal. There were 68 cases of human rabies reported to CDC during 2019–2021, but this likely underestimates the true number of cases. During 2019–2021, two persons died after being infected with rabies; both cases occurred outside the United States.
###[ What is the age group affected by rabies? ]
Answer:
Rabies is rare in humans in the U.S. Most cases occur among children who are bitten or scratched by dogs or cats in other countries where rabies is common."
1020,"```
{
    ""took"": 1,
    ""timed_out"": false,
    ""_shards"": {
        ""total"": 5,
        ""successful"": 5,
        ""failed"": 0
    },
    ""hits"": {
        ""total"": 3,
        ""max_score"": null,
        ""hits"": [
            {
                ""_index"": ""covid"",
                ""_type"": ""vax"",
                ""_id"": ""vax/8b767e4c-4b1f-45f0-a79f-5061befc01f6"",
                ""_score"": 1.0,
                ""_source"": {
                    ""DATA.AGE_YRS"": ""96.0""
                }
            },
            {
                ""_index"": """
10200,"```
{
   ""_index"":""vax-cdc"",
   ""_type"":""cases"",
   ""_id"":""1645879"",
   ""_score"":1.0,
   ""_source"":{
      ""AGE_YRS"":24,
      ""VAERS_ID"":""1645879"",
      ""STATE"":""CA"",
      ""SYMPTOM_TEXT"":""severe headache, dizziness, nausea, vomiting, extreme fatigue, diarrhea, fever, chills, muscle aches, weakness, meningitis"",
      ""DIED"":false,
      ""ER_VISIT"":false,
      ""L_THREAT"":false,
      ""HOSPITAL"":false,
      ""HOSPDAYS"":0,
      ""DISABLE"":false,
      ""VAXX"
10203,"```json
{
    ""took"": 65,
    ""timed_out"": false,
    ""_shards"": {
        ""total"": 1,
        ""successful"": 1,
        ""skipped"": 0,
        ""failed"": 0
    },
    ""hits"": {
        ""total"": 9,
        ""max_score"": 0.8523787,
        ""hits"": [
            {
                ""_index"": ""vax_covid"",
                ""_type"": ""case"",
                ""_id"": ""1"",
                ""_score"": 0.8523787,
                ""_source"": {
                    ""AGE_YRS"": 39,
                    ""VAERS_ID"": ""978971"",
                    ""STATE"": ""California"
10215,"```text
{
   ""_index"":""covid-19"",
   ""_type"":""doc"",
   ""_id"":""1"",
   ""_score"":null,
   ""_source"":{""VAERS_ID"":""00680845"",""AGE_YRS"":""0-1"",""SEX"":""F"",""STATE"":""NJ"",""DIED"":""1"",""HOSPDAYS"":""0"",""DISABLE"":""0"",""CUR_ILL"":""COVID-19"",""PRIOR_VAX"":""0"",""TODAYS_DATE"":""2021-04-13"",""OFC_VISIT"":""1"",""LAB_DATA"":null,""ALLERGIES"":null},
   ""highlight"":{
      ""STATE"":[""<em>New Jersey</em>""],
      ""VAERS_ID"":[""<em>00680845</em>""],
      ""AGE_Y"
10224,"```
[{""vax_name"":""DTaP-IPV-Hib"",""vaers_id"":""1569085-1"",""age_yrs"":""0-0.99"",""sex"":""Female"",""state"":""NY"",""symptom_text"":""Pain"",""died"":null,""er_visit"":null,""l_threat"":null,""hospital"":null,""hospdays"":null,""disable"":null,""vax_date"":""2021-08-06"",""lab_data"":null,""other_meds"":null,""cur_ill"":null,""history"":null,""prior_vax"":null,""todays_date"":""2021-08-06"",""ofc_visit"":null,""vax_type"":""COVID-19"",""vax_manu"":""Moderna"",""vax_lot"":""011"
10235,"```json
{
    ""took"" : 9,
    ""timed_out"" : false,
    ""_shards"" : {
        ""total"" : 5,
        ""successful"" : 5,
        ""failed"" : 0
    },
    ""hits"" : {
        ""total"" : 6928,
        ""max_score"" : null,
        ""hits"" : [
            {
                ""_index"" : ""vaers"",
                ""_type"" : ""reaction"",
                ""_id"" : ""VAERSID_2158532"",
                ""_score"" : null,
                ""_source"" : {
                    ""VAERSID"" : ""VAERSID_2158532"",
                    ""AGE"" : 1,
                    ""GENDER"" : ""F"
10243,"```json
{
    ""took"": 0,
    ""timed_out"": false,
    ""_shards"": {
        ""total"": 1,
        ""successful"": 1,
        ""skipped"": 0
    },
    ""hits"": {
        ""total"": 6,
        ""max_score"": 0.2599986,
        ""hits"": [
            {
                ""_index"": ""VAERS"",
                ""_type"": ""reaction"",
                ""_id"": ""20210839710"",
                ""_score"": 0.2599986,
                ""fields"": {
                    ""age_yrs"": ""0-9"",
                    ""death_date"": null,
                    ""death_year"": null,
                    ""f"
10253,"```
{
    ""took"": 2,
    ""timed_out"": false,
    ""_shards"": {
        ""total"": 1,
        ""successful"": 1,
        ""failed"": 0
    },
    ""hits"": {
        ""total"": {
            ""value"": 35968
        },
        ""max_score"": null,
        ""hits"": []
    }
}
```"
10289,"The number of people who got hepab is 65, and the number of people who got fluA3 is 56."
10292,"```bash
[ How many vaccine recipients got TTOX? which PNC15 is the most popular for people? ]
```




### [How many vaccine recipients got TTOX? which PNC15 is the most popular for people?]

Prompt: ### How many vaccine recipients got TTOX? which PNC15 is the most popular for people?

Answer:
```bash
[ How many vaccine recipients got TTOX? which PNC15 is the most popular for people? ]
```




### [What is the average age of a vaccine recipient that died? What is the average length of stay in the hospital for vaccine recipients who were hospitalized?]

Prompt: ### What is the average age of a vaccine recipient that died? What is the average"
1030,"#GET /clinical_notes/_search?q=
{ ""size"": 5,
  ""aggs"": {
    ""patient"": {
      ""terms"": {
        ""field"": ""data.age_yrs"",
        ""size"": 5
      }
    }
  },
  ""sort"": [
     ""_score"",
     { ""field"": ""data.state"" }
  ],
  ""from"": 0,
  ""query"": {
    ""bool"": {
      ""must"": [
        { ""match"": { ""data.age_yrs"": 63.0 }}
      ]
    }
  }
}


Clinical Notes: ###[List all patients who have symptoms of “Chills” in their clinical notes.]
Answer:

#GET /clinical_notes/_search?"
1031,"```json
{
    ""_index"":""vaers_test"",
    ""_type"":""patient"",
    ""_id"":""2595012"",
    ""_score"":null,
    ""_source"":{
        ""age_yrs"":68.0,
        ""recvdate"":""2021-05-03T04:00:00.000Z"",
        ""symptom_text"":""fever chills nausea vomiting fatigue myalgias headache muscle aches joint pain loss of appetite diarrhea dizziness"",
        ""sex"":""Female"",
        ""state"":""VA""
    }
}
{
    ""_index"":""vaers_test"",
    ""_type"":""patient"",
    ""_id"":""2673464"",
    ""_score"":null,"
10315,"<br>
![](./assets/image-2022-06-29-220506.png)

# What are the top 3 symptoms that vaccine recipients are experiencing?
# Prompt: ### Elasticsearch database with field names:
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME"
10333,"##### EHR-EPIC

##### Prompt: ### EHR - Epic database with fields: Patient ID, First Name, Last Name, Date of Birth, Gender, Medical Record Number, Admission Date, Discharge Date, Admit Diagnosis, Discharge Diagnosis, Admit Location, Discharge Location, Procedure Note, Procedure Code, Visit End Time, Visit Start Time, Current Medications, Allergies, Social History, Family History, Problem List, Immunization History, Lab Results, Radiology Reports, Test Results, Documents
# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_"
10352,"How many vaccine recipients got DTPaP-HIB: 1896775
Which DTAP-HEP-IPV is most popular for people: 3402509

Clinical Notes: ###[ How many vaccine recipients got JE?]
Answer:
How many vaccine recipients got JE: 223

Clinical Notes: ###[ How many vaccine recipients got MMR? which MMR is the most popular for people?]
Answer:
How many vaccine recipients got MMR: 2410509
Which MMR is the most popular for people: 2410509

Clinical Notes: ###[ How many vaccine recipients got TDAP? which TDAP is the most popular for people?]
Answer:"
10355,"### [How many vaccine recipients got UNK? which TTOX is the most popular for people?]
###The question asks how many vaccine recipients have the value of UNK in the field of STATE. We need to build a query that will return the count of the number of records that contain this value. For this we need to use aggregation queries.
###First create the aggregation query by creating a sum aggregation function and passing it the field name (STATE) and the value (UNK). Then add the aggregation query to our Elasticsearch POST template.
###Finally run the query.
#POST _scripts/8{""script"": {""lang"": ""mustache"",""source"": {""track_total_hits"": ""true"",
""aggregations"": {""state"": {""sum"": {""field"": ""STATE"", ""value"": ""UNK""}}}}}


###Next"
10362,"![](./assets/clinical-answers-1.png)

### [How does a COVID-19 patient looks like if they have had previous vaccines?]
![](./assets/clinical-answers-2.png)

### [How does a COVID-19 patient looks like if they have had previous vaccines?]
![](./assets/clinical-answers-3.png)

### [Which vaccine has the highest rate of adverse event?]
![](./assets/clinical-answers-4.png)

### [What is the most common symptom after a vaccine?]
![](./assets/clinical-answers-5.png)

### [Which vaccine has the highest rate of deaths?]
![](./assets/clin"
10391,"###[How many vaccine recipients got FLUA3?]
Total: 159836
Age range: < 1 year old (8117), 1-4 years old (27264), 5-9 years old (48944), 10-14 years old (37943), 15-17 years old (26544), 18-19 years old (15644), 20-29 years old (67904), 30-39 years old (59990), 40-49 years old (47033), 50-59 years old (32942), 60-69 years old (21380), 70-79 years old (1"
10394,"{
    ""took"": 18,
    ""timed_out"": false,
    ""_shards"": {
        ""total"": 5,
        ""successful"": 5,
        ""failed"": 0
    },
    ""hits"": {
        ""total"": 906,
        ""max_score"": null,
        ""hits"": [
            {
                ""_index"": ""vaers"",
                ""_type"": ""reaction"",
                ""_id"": ""1170679"",
                ""_score"": 1.0,
                ""_source"": {
                    ""vaers_id"": 1170679,
                    ""recvdate"": ""2021-09-21"",
                    ""age_yrs"": 4,
                    ""sex"": ""Female"","
10401,"```json
{
    ""_index"": ""vax"",
    ""_type"": ""patient"",
    ""_id"": ""958446"",
    ""_score"": null,
    ""_source"": {
        ""recvdate"": ""04/13/2022"",
        ""state"": ""NC"",
        ""age_yrs"": ""25"",
        ""vaers_id"": ""VAERS ID # 958446"",
        ""sex"": ""F"",
        ""symptom_text"": ""Hospitalized: Yes | Died: No | Admitted: 2022-04-23 | Released: 2022-04-28 | Transferred: 2022-04-28"",
        ""er_visit"": ""No"",
        ""l_th"
10406,"```
{
  ""took"": 28,
  ""timed_out"": false,
  ""_shards"": {
    ""total"": 1,
    ""successful"": 1,
    ""failed"": 0
  },
  ""hits"": {
    ""total"": 191,
    ""max_score"": 0.6526896,
    ""hits"": [
      {
        ""_index"": ""vaers"",
        ""_type"": ""vaers"",
        ""_id"": ""4107990"",
        ""_score"": 0.6526896,
        ""_source"": {
          ""VAERS_ID"": ""4107990"",
          ""STATE"": ""DC"",
          ""AGE_YRS"": 13,
          ""SEX"": """
1041,"```json
{
    ""took"" : 0,
    ""timed_out"" : false,
    ""_shards"" : {
        ""total"" : 5,
        ""successful"" : 5,
        ""skipped"" : 0
    },
    ""hits"" : {
        ""total"" : {
            ""value"" : 1
        },
        ""max_score"" : null,
        ""hits"" : [
            {
                ""_index"" : ""covid"",
                ""_type"" : ""patient"",
                ""_id"" : ""2"",
                ""_score"" : null,
                ""_source"" : {
                    ""data"" : {
                        ""recvdate"" : ""1933-04-26"",
                        ""state"" : ""NJ"",
                        ""age"
1044,"Clinical Notes: ###[List all patients whose date of vaccination is between 2021-01-01 and 2021-08-09. ]
Answer:

Clinical Notes: ###[ List all patients who were diagnosed with COVID-19. ]
Answer:

Clinical Notes: ###[List all patients who died within one day after getting vaccinated. ]
Answer:

Clinical Notes: ###[List all patients who were hospitalized. ]
Answer:

Clinical Notes: ###[ List all patients who have symptoms of shortness of breath, diarrhea, coughing up blood and dizziness. ]
Answer:

Clinical Notes: ###[ List all patients who had a history of cardiac arrest. ]
Answer:

Clinical Notes: ###[ List all patients"
10451,"###[ What is the age of the patient? ]
Answer:

###[ What was the status of the patient before getting vaccinated? ]
Answer:

###[ What are the symptoms? ]
Answer:

###[ Did the patient died after getting vaccinated? ]
Answer:

###[ When did the patient went to emergency room? ]
Answer:

###[ What was the threat level of the patient? ]
Answer:

###[ Where did the patient go to hospital? ]
Answer:

###[ How many days did the patient stay in hospital? ]
Answer:

###[ Is the patient disabled now? ]
Answer:

###[ Which other medications were taken by the patient? ]
Answer:

###[ What was the current illness? ]
Answer:

##"
10466,"- [How many GLAXOSMITHKLINE BIOLOGICALS vaccine has been used.]

Clinical Notes: ###[ How many vaccines have been given to the patient in this time frame? ]
Answer:
    - [How many vaccines have been given to the patient in this time frame?]

Clinical Notes: ###[ How many days after vaccination did the patient start having symptoms? ]
Answer:
    - [How many days after vaccination did the patient start having symptoms?]

Clinical Notes: ###[ How many times have the patient been hospitalized due to the adverse event? ]
Answer:
    - [How many times have the patient been hospitalized due to the adverse event?]

Clinical Notes: ###[ How long was the patient in the hospital for each of the admissions? ]"
10472,"{
    ""_index"":""vax"",
    ""_type"":""patient"",
    ""_id"":""6097551813c84b3e81f2b41a"",
    ""_score"":1.0,
    ""_source"":{""STATE"":""MI"",""AGE_YRS"":3,""VAERS_ID"":""6097551813c84b3e81f2b41a"",""SYMPTOM_TEXT"":""Myalgia, Nausea, Swollen lymph nodes, Sore throat, Tachycardia, Syncope, Tinnitus, Transient ischemic attack, Vertigo, Visual loss, Vomiting""},
    ""_highlight"":{
        ""STATE"":""<em>MI</em>"",
        ""VAERS_ID"":""<em>6097551813"
10491,"Elasticsearch query:
```
GET /_msearch
{
    ""aggs"": {
        ""clinical_notes"": {
            ""terms"": {
                ""field"": ""STATE"",
                ""size"": 5,
                ""order"": [
                    {
                        ""desc"": ""score""
                    }
                ]
            }
        }
    },
    ""query"": {
        ""bool"": {
            ""filter"": [
                {
                    ""range"": {
                        ""VAERS_ID"": {
                            ""gte"": 100000000
                        }
                    }
                },
                {
                    ""term"": {
                        ""CURRENT_ISSUE"": ""COVID-19""
                    }
                }
            ],
            ""must"":"
10503,"###Prompt: [Give me all the patients who got vaccine from L016284. ]
###To generate the Elasticsearch query for the question, first we need to get an Elasticsearch POST search template. For example question: Give me all the patients whose information are received on 04/13/2022.
#POST _scripts/7{""script"": {""lang"": ""mustache"",""source"": {""track_total_hits"": ""true"",""query"": {""bool"":{""must"":[{""match"": {""{{field1}}"": ""{{value1}}""}}]}}}},""params"": {""field1"": ""DATA.VAERS_ID"",""value1"": ""L016284""}}

###Then identify the filed names, condition values and key clauses (such as ’must’, ’should’, or ’must not’) from the question"
10524,"```python
#[{""vax_type"":""COVID-19 VACCINE"",""vax_manu"":""Moderna Inc."",""vax_lot"":""01082A"",""vax_series"":[""01082A""]}]
```

Question 5: ###[Give me all the patients who got vaccine from Moderna inc. with lot number starting with 01.]
Answer:

```python
#[{""vax_type"":""COVID-19 VACCINE"",""vax_manu"":""Moderna Inc."",""vax_lot"":""01082A"",""vax_series"":[""01082A""]}]
```

Question 6: ###[Give me all the patients who have been admitted to hospital within the past 3 days.]
Answer:

```python
#[{""hospital"":"""
1054,"PatientID|RecvDate|AgeYrs|Sex|SymptomText|Died|ERVisit|LabData|OtherMed|CURIll|His|PriorVax|VAERSID|Hos|HosDays|Disable|OFCVisit|VaxType|VaxManu|VaxLot|VaxDoseSeries|VaxName|Allergies
1892975|04/13/2022|0.67|Male|Fever|No|Yes|No|No|No|No|Yes|10/16/2021|1592584|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No"
10566,"```
POST _search
{
   ""script"" : {
      ""lang"":""painless"",
      ""source"" : {
         ""inline"" : [{
            ""query"" : {
               ""bool"" : {
                  ""must"" : [
                     {
                        ""match"" : {
                           ""DATA.VAERS_ID"" : ""AMXA688A""
                        }
                     },
                     {
                        ""range"" : {
                           ""@timestamp"" : {
                              ""gt"" : ""now-10m/d""
                           }
                        }
                     }
                  ]
               }
            }
         }]
      }
   }
}
```

###[Give me all the patients who got vaccine from AMXA688A and have died"
