,llm_result
1010,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gte"":11,""lte"":12,""format"":""yyyy""}}}}}}

Clinical Notes: ### Return all female vaccine recipients. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""F""}}}}}}

Clinical Notes: ### Return all male vaccine recipients. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""M""}}}}}}

Clinical Notes: ### Return all vaccine recipients that died during hospitalization. 
Answer:
#POST_scripts/8{""script"":{""lang"":""mustache"",""source"
10119,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""CLINICAL_FINDINGS"":'FLU3'}}}}}

Clinical Notes: ###Give me all the patients who have died in hospital. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""DIED"":'Yes'}}}}}

Clinical Notes: ###Give me all the patients who are undergoing treatment at the moment. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""CUR_ILL"":'Yes'}}}}}

Clinical Notes: ###Give me all the patients who were diagnosed with Hepatitis C. 
Answer:
#POST_scripts/8{""script"":{"""
1012,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gte"":22,""lte"":23}}}}}}

Clinical Notes: ### Return all female vaccine recipients. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""F""}}}}}}

Clinical Notes: ### Return all vaccine recipients that died in hospital. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""DIED"":{""value"":""Y""}}},{""exists"":{""field"":""HOSPITAL""}}]}}}}}

Clinical Notes: ### Return all vaccine recipients that have been hospitalized more than 90 days."
10127,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""CLINICAL_NOTES"":'FLUX'}}}}}

Clinical Notes: ###Give me all the patients who have died in hospital. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""CLINICAL_NOTES"":'DEATH IN HOSPITAL'}}}}}

Clinical Notes: ###Give me all the patients who are not dead or discharged. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""must_not"":[{""match"":{""CLINICAL_NOTES"":'DEATH IN HOSPITAL'}},{""match"":{""CLINICAL_NOTES"":'DISCHARGED'}}]}}}}}

Clinical"
1013,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gte"":103,""lte"":103}}}}}}

Clinical Notes: ### Return all female vaccine recipients. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""F""}}}}}}

Clinical Notes: ### Return all male vaccine recipients. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""M""}}}}}}

Clinical Notes: ### Return all vaccine recipients that died during hospitalization. 
Answer:
#POST_scripts/8{""script"":{""lang"":""mustache"",""source"":{""track"
10130,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""CLINICAL_NOTES"":'FLUA4'}}}}}

Clinical Notes: ###Give me all the patients who have died in hospital. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""CLINICAL_NOTES"":'DECEASED IN HOSPITAL'}}}}}

Clinical Notes: ###Give me all the patients who are not dead or discharged. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""must_not"":[{""match"":{""CLINICAL_NOTES"":'DISCHARGED'}},{""match"":{""CLINICAL_NOTES"":'DECEASED'}}]}}}}}

Clin"
10138,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""VAX_NAME"": ""RV1""}}}}}

Clinical Notes: ###Give me all the patients who received at least one dose of Pfizer-BioNTech vaccine.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""should"":[{""exists"":{""field"":""VAX_NAME""}},{""term"":{""VAX_NAME"": ""Pfizer-BioNTech""}}]}}}}}

Clinical Notes: ###Give me all the patients who have died in hospital.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""DIED"": ""Yes""}}}}}

Clinical Notes: ###Give me all the patients who"
10145,"#POST_scripts/5{""size"":0,""aggs"":{""count"":{""terms"":{""field"":""STATE""}}}}

Clinical Notes: ### What is the average age of all patients in California?
Answer:
#POST_scripts/6{""size"":0,""aggs"":{""avg_age"":{""avg"":{""field"":""AGE_YRS""}}}}

Clinical Notes: ### What are the top 3 states by number of deaths?
Answer:
#POST_scripts/7{""size"":0,""aggs"":{""top_states"":{""terms"":{""field"":""STATE"",""order"":{""_count"":""desc""},""size"":3}}}}

Clinical Notes: ### What are the top 3 states by number of hospital days?
Answer:
#POST_scripts/8{""size"":0,""aggs"":{""top_states"":{""terms"":{""field"":""STATE"",""order"":{""_count"":""desc""},""size"":3}}}}

Clinical Notes: ###"
10147,"#POST_scripts/3{""size"":0,""aggs"":{""PNC15"":{""terms"":{""field"":""PNC15""}}},""script_fields"":{},""docvalue_fields"":[],""sort"":[],""stored_fields"":[""*""],""query"":{""bool"":{""filter"":[{""range"":{""VAERS_DATEDX"":{""gte"":1629785600000,""lte"":1630390400000}}},{""term"":{""DIED"":""N""}},{""exists"":{""field"":""PNC15""}}]}}}

Clinical Notes: ### What is the average age of all patients who received at least one dose of COVID-19 vaccine in California?
Answer:
#POST_scripts/3{""size"":0,""aggs"":{""AGE_YRS"":{""avg"":{""field"":""AGE_YRS""}}},""script_fields"":{},""docvalue_fields"":[],""sort"":[],""stored_fields"
10148,"#POST_scripts/5{""size"":0,""aggs"":{""group_by_symptoms"":{""terms"":{""field"":""SYMPTOMS""}}}}

Clinical Notes: ### What is the average age of all the patients who have been hospitalized in the past year?
Answer:
#POST_scripts/6{""size"":0,""aggs"":{""avg_age"":{""avg"":{""field"":""AGE_YRS""}}}}

Clinical Notes: ### What are the top three states that have the highest number of deaths?
Answer:
#POST_scripts/7{""size"":0,""aggs"":{""top_three_states"":{""terms"":{""field"":""STATE"",""order"":{""_count"":""desc""},""size"":3}}}}

Clinical Notes: ### Which state has the most number of deaths amongst those who died within the last month?
Answer:
#POST_scripts/8{""size"":0,""aggs"":{""state_"
1016,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gte"":72,""lte"":99,""format"":""yyyy""}}}}}}

Clinical Notes: ### Return all female vaccine recipients. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""F""}}}}}}

Clinical Notes: ### Return all male vaccine recipients. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""SEX"":{""value"":""M""}}}}}}

Clinical Notes: ### Return all vaccine recipients that died during hospitalization. 
Answer:
#POST_scripts/8{""script"":{""lang"":""mustache"",""source"
10162,"#POST_scripts/5{""size"":0,""aggs"":{""PNC20"":{""terms"":{""field"":""STATE"",""order"":{""_count"":""desc""},""size"":10000}}}}

Clinical Notes: ### What is the average age of all patients in California?
Answer:
#POST_scripts/6{""size"":0,""aggs"":{""avgAge"":{""avg"":{""field"":""AGE_YRS""}}}}

Clinical Notes: ### What are the top 3 states by number of deaths?
Answer:
#POST_scripts/7{""size"":0,""aggs"":{""topStatesByDeaths"":{""terms"":{""field"":""STATE"",""order"":{""_count"":""desc""},""size"":3}}}}

Clinical Notes: ### What are the top 3 states by number of hospital days?
Answer:
#POST_scripts/8{""size"":0,""aggs"":{""topStatesByHospitalDays"":{""terms"":{""field"
10171,"#POST_scripts/5{""size"":0,""aggs"":{""RAB"":{""terms"":{""field"":""RAB""}}},""script_fields"":{""RAB_count"":{""script"":{""lang"":""painless"",""source"":""if (doc['RAB'].size()>0) { return doc['RAB'].values[0]; } else { return 'NA';}""}}},""stored_fields"":[""*""],""docvalue_fields"":[""*""]}

Clinical Notes: ### What is the average age of all patients in the dataset?
Answer:
#POST_scripts/6{""size"":0,""aggs"":{""AGE_YRS"":{""avg"":{""field"":""AGE_YRS""}}},""script_fields"":{""AGE_YRS_avg"":{""script"":{""lang"":""painless"",""source"":""if (doc['AGE_YRS'].size()>0) { return doc['AGE_YRS'].values[0]; } else { return 'NA';}""}}},""stored_fields"":["""
1020,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gte"":96,""lte"":96}}}}}}

Clinical Notes: ### List all patients who have died in hospital.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""DIED"":""Yes""}}}}}

Clinical Notes: ### List all patients who were admitted to the emergency room between January 28th and February 3rd, 2021.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""ER_VISIT"":{""gte"":""2021-01-28T00:00:00Z"","""
10200,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_MANU"":""MENACWY COLLABORATIVE""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Pfizer-BioNTech. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_MANU"":""Pfizer-BioNTech""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Moderna. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_MANU"":""Moderna""}}]}}}}}

Clinical Notes:"
10203,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_MANU"":""MEN""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Pfizer. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_MANU"":""Pfizer""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Moderna. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_MANU"":""Moderna""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got J&J"
10215,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""RV1""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got JANSSEN. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""JANSSEN""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got PFIZER. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""PFIZER""}}]}}}}}

Clinical Notes: ### Return all the"
10224,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""VAX_NAME"": ""DTAPIPVHIB""}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got DTAPSVHIB. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""match"":{""VAX_NAME"": ""DTAPSVHIB""}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got DTAPIPVHIB or DTAPSVHIB. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""should"":[{""match"":{""VAX_NAME"": ""DTAPIPVHIB""}},{""match"":{""VAX_NAME"": ""DTAPSVHIB""}}]}}}}}"
10235,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""IPV""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Pfizer-BioNTech. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""Pfizer-BioNTech""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Moderna. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""Moderna""}}]}}}}}

Clinical Notes: ### Return all the"
10243,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""FLUX (H1N1)""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Influenza. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""Influenza""}}]}}}}}

Clinical Notes: ### Return all the cases where the vaccine recipient got Pneumonia. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""term"":{""VAX_NAME.keyword"":""Pneumonia""}}]}}}}}

Clinical Notes:"
10253,"#GET_scripts/5{""script_id"":""5"",""params"":{""value_1"": ""BCG"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/6{""script_id"":""6"",""params"":{""value_1"": ""MNQ"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/7{""script_id"":""7"",""params"":{""value_1"": ""BCG"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/8{""script_id"":""8"",""params"":{""value_1"": ""PENTA"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/9{""script_id"":""9"",""params"":{""value_1"": ""PENTA"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/10{""script_id"":""10"",""params"":{""value"
10289,"#GET_scripts/5{""script_id"":""5"",""params"":{""value_1"": ""FLUA3"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/6{""script_id"":""6"",""params"":{""value_1"": ""FLUA3"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/7{""script_id"":""7"",""params"":{""value_1"": ""FLUA3"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/8{""script_id"":""8"",""params"":{""value_1"": ""FLUA3"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/9{""script_id"":""9"",""params"":{""value_1"": ""FLUA3"", ""field_1"": ""VAX_NAME""}}

#GET_scripts/10{""script_id"":""10"","""
10292,"#GET_scripts/3{""script_id"":""3"",""stored"":false,""params"":{""value_1"":""TTOX""}}
#GET_scripts/2{""script_id"":""2"",""stored"":false,""params"":{""value_1"":""PNC15""}}

Clinical Notes: ### What are the top 10 states that have the highest number of deaths in the US?
Answer:
#GET_scripts/6{""script_id"":""6"",""stored"":false}

Clinical Notes: ### What are the top 10 states that have the highest number of hospitalizations in the US?
Answer:
#GET_scripts/7{""script_id"":""7"",""stored"":false}

Clinical Notes: ### What are the top 10 states that have the highest number of cases in the US?
Answer:
#GET_scripts/8{""script_id"":""8"",""stored"":false}"
1030,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gte"":63,""lte"":63}}}}}}

Clinical Notes: ### List all patients who have died in hospital. 
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""DIED"":""Yes""}}}}}

Clinical Notes: ### List all patients who were admitted to the emergency room between January 28th and February 1st, 2021. 
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""ER_VISIT"":{""gte"":""2021-01-28T00:00:00"
1031,"#POST_scripts/5{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""range"":{""AGE_YRS"":{""gte"":68,""lte"":69}}}}}}

Clinical Notes: ### List all patients who have died in hospital.
Answer:
#POST_scripts/6{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""term"":{""DIED"":""Yes""}}}}}

Clinical Notes: ### List all patients who were admitted to the emergency room between January 23rd and February 7th.
Answer:
#POST_scripts/7{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""bool"":{""filter"":[{""range"":{""ER_VISIT"":{""gte"":""2021-01-23T00:00:00Z"",""lt"":""2021"
10315,"#GET_scripts/5{""script_id"":""5"",""stored"":false,""params"":{""value_1"":""TYP""}}
#GET_scripts/6{""script_id"":""6"",""stored"":false,""params"":{""value_1"":""Hib3P0""}}

"""""""
10333,"#POST_scripts/5{""size"":0,""aggs"":{""group_by_yf"":{""terms"":{""field"":""VAX_MANU"",""order"":{""_count"":""desc""},""size"":20},""aggs"":{""group_by_vax_type"":{""terms"":{""field"":""VAX_TYPE"",""order"":{""_count"":""desc""},""size"":20},""aggs"":{""group_by_age"":{""range"":{""field"":""AGE_YRS"",""ranges"":[{""to"":69},{""from"":70,""to"":79},{""from"":80,""to"":89},{""from"":90}]}},""aggs"":{""group_by_sex"":{""terms"":{""field"":""SEX"",""order"":{""_count"":""desc""},""size"":20},""aggs"":{""group_by_state"":{""terms"":{""field"":""STATE"",""order"":{""_count"":""desc""},""size"":20}}}}}}}}}},""script_fields"":{""value_1"":{""script"":{""lang"":""painless"
10352,"#GET_scripts/5{""script_id"":""5"",""params"":{""value_1"": ""DTAPIPV"", ""field_1"": ""VAX_NAME""}}
#GET_scripts/6{""script_id"":""6"",""params"":{""value_1"": ""DTAPHEPBIP"", ""field_1"": ""VAX_NAME""}}

Clinical Notes: ### What are the top 3 states that have the highest number of deaths due to COVID-19?
Answer:
#GET_scripts/7{""script_id"":""7"",""params"":{""value_1"": ""STATE"", ""field_1"": ""DIED""}}

Clinical Notes: ### What are the top 3 states that have the highest number of hospitalization days due to COVID-19?
Answer:
#GET_scripts/8{""script_id"":""8"",""params"":{""value_1"": ""STATE"", ""field_1"": ""HO"
10355,"#GET_scripts/5{""script_id"":""_search"",""body"":{""size"":0,""aggs"":{""group_by_vax_type"":{""terms"":{""field"":""VAX_TYPE""},""aggs"":{""group_by_ttox"":{""terms"":{""field"":""TTOX""}}}}},""stored_fields"":[""*""],""docvalue_fields"":[{""field"":""RECVDATE"",""format"":""date_time""},{""field"":""OFC_VISIT"",""format"":""date_time""},{""field"":""VAX_DATE"",""format"":""date_time""}],""query"":{""bool"":{""filter"":[{""range"":{""AGE_YRS"":{""gte"":18,""lte"":90}}},{""term"":{""DIED"":""UNK""}},{""exists"":{""field"":""VAX_TYPE""}},{""exists"":{""field"":""TTOX""}}],""must"":[],""should"":[],""must_not"":[]}},""sort"":[{""OFC_VISIT"":{""order"":""desc""}}]}

#GET_scripts/6{""script_id"":"""
