,llm_result
10086,"### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]
### [ On 01/30/2021, how many people have been recorded?]"
1010,"### [ { ""query"": { ""bool"": { ""must"": [ { ""match"": { ""RECVDATE"": ""11.0"" } } ] } } } ]
### [ { ""query"": { ""bool"": { ""must"": [ { ""match"": { ""AGE_YRS"": ""11.0"" } } ] } } } ]
### [ { ""query"": { ""bool"": { ""must"": [ { ""match"": { ""VAERS_ID"": ""11.0"" } } ] } } } ]
### [ { ""query"": { ""bool"": { ""must"": ["
10119,"###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who got FLU3. ]
###[Give me all the patients who"
1012,"### [ { ""query"": { ""bool"": { ""must"": [ { ""range"": { ""RECVDATE"": { ""gte"": ""1980-01-01"" } } } ] } } } ]
### [ { ""query"": { ""bool"": { ""must"": [ { ""range"": { ""RECVDATE"": { ""gte"": ""1980-01-01"" } } } ] } } } ]
### [ { ""query"": { ""bool"": { ""must"": [ { ""range"": { ""RECVDATE"": { ""gte"": ""1980-01-01"" } } }"
10127,"### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients who got FLUX. ]
### [Give me all the patients"
1013,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ Return all 103.0 years old vaccine"
10130,"# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4. ]
# [Give me all the patients who got FLUA4"
10138,"###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all the patients who got RV1. ]
###[Give me all"
10145,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10147,"###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###[ 1 ]###
###[ How many people has got PNC15? ]
###["
10148,"###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###[ 1 ]###
###[ How many people has got FLU3? ]
###["
1016,"### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients. ]
### [ Return all 72.0 years old vaccine recipients"
10162,"###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###[ 1 ]###
###[ How many people has got PNC20? ]
###["
10171,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
1020,"# [ { ""query"": { ""bool"": { ""must"": [ { ""range"": { ""RECVDATE"": { ""gte"": ""2019-01-01"", ""lte"": ""2020-01-01"" } } } ] } } } ]
# [ { ""query"": { ""bool"": { ""must"": [ { ""range"": { ""RECVDATE"": { ""gte"": ""2019-01-01"", ""lte"": ""2020-01-01"" } } } ] } } } ]
# [ { ""query"": { ""bool"": { ""must"": [ { ""range"": {"
10200,"### [ { ""query"": { ""bool"": { ""must"": [ { ""match"": { ""RECVDATE"": ""2021-01-01"" } }, { ""match"": { ""STATE"": ""CA"" } }, { ""match"": { ""AGE_YRS"": ""18"" } }, { ""match"": { ""VAERS_ID"": ""A000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
10203,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ Return all the cases where the vaccine recipient got"
10215,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ Return all the cases where the vaccine recipient got"
10224,"### [ { ""query"": { ""bool"": { ""must"": [ { ""match"": { ""RECVDATE"": ""2019-01-01"" } }, { ""match"": { ""STATE"": ""NY"" } }, { ""match"": { ""AGE_YRS"": ""18"" } }, { ""match"": { ""VAERS_ID"": ""123456789"" } }, { ""match"": { ""SEX"": ""M"" } }, { ""match"": { ""SYMPTOM_TEXT"": ""fever"" } }, { ""match"": { ""DIED"": ""false"" } }, { ""match"": { ""ER_VISIT"
10235,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ Return all the cases where the vaccine recipient got"
10243,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ Return all the cases where the vaccine recipient got"
10253,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ How many vaccine recipients got MNQ? which"
10289,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10292,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ How many vaccine recipients got TTOX?"
1030,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ List all patients who are 63.0"
1031,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ List all patients who are 68.0"
10315,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10333,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ How many vaccine recipients got PNC13?"
10352,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10355,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10362,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10391,### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [ ### [
10394,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[Give me all the patients who got vaccine from"
10401,"### [Give me all the patients who got vaccine from GLAXOSMITHKLINE BIOLOGICALS. ]
### [Give me all the patients who got vaccine from GLAXOSMITHKLINE BIOLOGICALS. ]
### [Give me all the patients who got vaccine from GLAXOSMITHKLINE BIOLOGICALS. ]
### [Give me all the patients who got vaccine from GLAXOSMITHKLINE BIOLOGICALS. ]
### [Give me all the patients who got vaccine from GLAXOSMITHKLINE BIOLOGICALS. ]
### [Give me all the patients who got vaccine from GLAXOSMITHKLINE BIOLOGICALS. ]
### [Give me all the patients who got vaccine from GLAXOSMITHKLINE BIOLOGICALS. ]
### [Give"
10406,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[Give me all the patients who got vaccine from"
1041,"### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
### [ List all patients who are 88.0 years old. ]
###"
1044,"# [ { ""query"": { ""bool"": { ""must"": [ { ""range"": { ""RECVDATE"": { ""gte"": ""2019-01-01"", ""lte"": ""2020-01-01"" } } } ] } } } ]
# [ { ""query"": { ""bool"": { ""must"": [ { ""range"": { ""RECVDATE"": { ""gte"": ""2019-01-01"", ""lte"": ""2020-01-01"" } } } ] } } } ]
# [ { ""query"": { ""bool"": { ""must"": [ { ""range"": {"
10451,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10466,### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
10472,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ List all the patients who got vaccine produced by"
10491,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[Give me all the patients who got vaccine from"
10503,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[Give me all the patients who got vaccine from"
10524,"# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]
# [Give me all the patients who got vaccine from 01082A. ]"
1054,"# RECVDATE, STATE, AGE_YRS, VAERS_ID, SEX, SYMPTOM_TEXT, DIED, ER_VISIT, L_THREAT, HOSPITAL, HOSPDAYS, DISABLE, VAX_DATE, LAB_DATA, OTHER_MEDS, CUR_ILL, HISTORY, PRIOR_VAX, TODAYS_DATE, OFC_VISIT, VAX_TYPE, VAX_MANU, VAX_LOT, VAX_DOSE_SERIES, VAX_NAME, ALLERGIES### Identify the filed name first.
###What is the filed name?
###Extract the specific condition values from the question for this field.
###What is the condition value for this field?
###Generate the Elasticsearch query based on the filed name and condition value.
Clinical Notes: ###[ List all patients who are 0.67"
10566,"# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine from AMXA688A. ]
# [Give me all the patients who got vaccine"
